0.15518195058332776,0.20813673473383321,0.42640699809923882,0.33476985417045557,hiphop
0.29538361607437358,0.15682205297883586,-0.0066964960405423912,0.27388956776146189,country
0.12467332118807059,0.28691974861483643,0.39778862887919386,0.23326020979788736,country
0.33191582216493537,0.17718346809718657,0.66130609466532486,0.27330152114570017,jazz
0.24647948076464402,0.22266382128942577,-0.069582839546666275,0.19605671572580274,jazz
0.50350910133513305,0.18436869823991228,1.5114071812225303,0.30270409441199464,country
0.14233808148828522,0.37026450261370097,-0.6878471097032014,0.24196108762141974,jazz
0.27120304071369489,0.13514889284805295,-0.006677398423532468,0.42967190381726189,metal
0.12419123206755331,0.22403430115316092,-0.24656606128851391,0.23855279332935644,jazz
0.72921815293896752,0.26651917692895039,-0.98385512056888524,0.19630567824378944,jazz
0.40280829599257073,0.084167041917105556,0.6186824200821549,0.47133523172407016,metal
0.22119263773793632,0.084499872741155516,0.63181765344407737,0.3344283746296503,hiphop
0.0070993966274060091,0.24247704446228244,0.36659304729253428,0.23788962847769538,metal
0.14335300595253198,0.20527830530375707,0.48257690558164346,0.24043430763618501,metal
0.38400682029239969,0.21083853789376825,0.64927298536132727,0.36817041703789111,country
0.1051715476075693,0.2939679307711886,-0.32437195991655265,0.18868630322359892,country
0.2739687098787672,0.1487753783503338,-0.33658020290970742,0.18544500997816563,metal
0.11869541609365718,0.19049670105918512,0.49266760713077068,0.44562211201762492,hiphop
-0.081655747770972134,0.24347553693443233,0.26988376020455029,0.1547387630289587,jazz
0.54140638083010661,0.29749202184936469,0.28122120718008675,0.24405225886635998,jazz
0.57927321259115283,0.15942596471993264,1.1762966385847811,0.32183606230637168,hiphop
0.1957586306639128,0.25571196428921039,0.028717457586443729,0.17025900331636898,country
0.24462216899507247,0.72110734772989804,0.10285426128539403,0.2950506949374882,jazz
0.25156425233052027,0.28541222076472778,0.15515688922287021,0.26378939367803017,jazz
0.56766755134249125,0.32732932631125561,-0.72243673158366162,0.24181001655381434,country
0.24930097077525004,0.10503749241341505,0.7296001012637291,0.36482172742386731,metal
0.64583703357877587,0.10676038138496781,0.60968707988237836,0.4603735929809028,hiphop
0.42136111519900132,0.28960197349100381,0.32776454482672202,0.23940023597183968,jazz
0.37510085811863447,0.084421559606084939,0.78539421085876004,0.61356473021594615,metal
0.25219858012067448,0.23910957965424751,0.19287385036599639,0.26067060590768509,jazz
0.13636017639387188,0.24835052959257589,0.81792725262086452,0.22115830426621338,jazz
0.28831466718089505,0.10411731307633575,0.51417170679051538,0.30850061648627281,metal
0.49713030107734224,0.3277796268379114,-0.0050850347640425978,0.25016294058050198,country
0.20623772575726049,0.045088787516886282,1.0631927237719823,0.51357405614548912,metal
0.67023074307694652,0.11030405074691153,0.80247365531554982,0.4697722757755996,metal
0.076499931492598636,0.37697985394600314,-0.69401637871466648,0.11363753044841701,jazz
0.34845401630983608,0.32112301035691215,0.52972699816984192,0.27701777149161011,metal
0.25099589463054206,0.13912328445288485,-0.42563842874009827,0.1580544695158991,jazz
0.4000832238060682,0.071147483211621676,0.72012114924423987,0.4698703076809248,metal
0.2000010149244642,0.17914129647395108,0.089489965838663574,0.34843100609508965,jazz
0.47407121724965623,0.11143959120543494,0.59328987120265242,0.35508230508991168,hiphop
0.3620692279977063,0.27298001057227322,-0.56498759155923317,0.19194415611055779,jazz
0.17387685921475293,0.12181608160228675,0.42055746190262422,0.37354144494418262,metal
0.54885592639767788,0.47048573722027531,-0.68854607461018269,0.13838392840431604,jazz
0.38690950426014536,0.14869706521526324,0.49448649077959489,0.25791188094273659,metal
0.49871865786388847,0.19991385555142235,-0.40673833040994944,0.21031583813403193,metal
0.33797492121648842,0.18456448107758874,0.83709819412426867,0.30724583999699717,jazz
0.31776777513333559,0.070716760968733486,0.6945630281206352,0.3935597018894309,metal
0.40095605884532037,0.029426160502770332,0.75119349865198426,0.4601899092172288,metal
